Customer Age,Customer Gender,Product Purchased,Ticket Type,Ticket Subject,Ticket Status,Resolution,Ticket Priority,Ticket Channel,Customer Satisfaction Rating,First Response Delay (hrs),Resolution Time (hrs)
24,2,11,3,4,1,0,0,3,3,21273.225972222222,21306.388055555555
55,1,32,1,2,2,0,2,3,3,24150.68222222222,21306.388055555555
26,2,19,2,4,2,0,2,2,3,23986.449166666665,21306.388055555555
19,0,14,0,13,2,0,3,3,3,15096.049722222222,21306.388055555555
65,0,37,0,6,0,645,3,2,2,16867.73361111111,16867.366944444446
53,1,1,4,15,2,0,1,2,3,27607.650833333333,21306.388055555555
21,0,18,4,0,1,0,1,0,3,21273.225972222222,21306.388055555555
24,0,31,3,9,2,0,3,2,3,29268.65166666667,21306.388055555555
33,2,28,1,0,0,2655,3,0,1,29717.46861111111,29729.551944444444
23,0,8,2,7,2,0,1,3,3,27415.93527777778,21306.388055555555
38,2,0,1,3,0,1136,0,3,2,27115.519166666665,27104.4025
69,0,11,0,5,2,0,0,3,3,19106.919444444444,21306.388055555555
54,0,29,3,14,1,0,3,1,3,21273.225972222222,21306.388055555555
44,0,14,0,14,0,1495,2,0,4,19386.637222222223,19375.40388888889
55,1,6,0,1,1,0,2,2,3,21273.225972222222,21306.388055555555
49,2,41,2,9,2,0,3,1,3,17548.95472222222,21306.388055555555
20,2,29,4,5,1,0,1,1,3,21273.225972222222,21306.388055555555
70,1,12,0,15,1,0,1,3,3,21273.225972222222,21306.388055555555
20,1,23,0,15,0,907,2,1,1,15090.6725,15091.5225
33,2,3,3,1,0,2383,1,3,2,14760.256111111112,14739.12277777778
69,1,23,4,15,0,2639,3,1,5,17919.19,17904.64
19,0,18,4,10,0,2040,2,3,1,20557.790277777774,20549.973611111112
65,2,5,1,4,0,521,1,2,2,14461.95722222222,14464.923888888889
19,2,36,4,15,1,0,0,0,3,21273.225972222222,21306.388055555555
36,2,34,0,14,2,0,0,1,3,26593.258055555558,21306.388055555555
59,1,33,4,5,1,0,0,0,3,21273.225972222222,21306.388055555555
48,1,24,0,7,2,0,2,3,3,21729.341944444444,21306.388055555555
32,1,41,4,8,0,1688,3,0,3,26053.759166666667,26048.87583333333
48,2,13,2,8,1,0,0,1,3,21273.225972222222,21306.388055555555
52,1,7,2,7,2,0,2,2,3,15616.642777777775,21306.388055555555
70,2,41,2,9,2,0,2,0,3,29779.79333333333,21306.388055555555
64,2,22,4,5,0,850,3,1,4,20646.02694444445,20640.59361111111
50,2,30,4,12,2,0,1,0,3,18854.94361111111,21306.388055555555
68,1,22,1,15,1,0,2,0,3,21273.225972222222,21306.388055555555
62,0,31,2,4,2,0,3,1,3,22922.96083333333,21306.388055555555
42,1,18,3,0,0,2284,0,1,1,20976.96111111111,20980.661111111112
65,2,7,0,13,1,0,3,0,3,21273.225972222222,21306.388055555555
43,0,17,2,3,1,0,2,0,3,21273.225972222222,21306.388055555555
46,2,15,0,13,2,0,2,2,3,24636.64611111111,21306.388055555555
50,2,19,3,7,1,0,3,3,3,21273.225972222222,21306.388055555555
51,1,11,0,2,2,0,1,3,3,29025.963888888888,21306.388055555555
44,0,30,1,5,0,1270,1,0,5,19004.7975,18985.664166666666
27,1,0,1,13,2,0,2,3,3,15446.264722222222,21306.388055555555
51,0,13,3,11,2,0,2,2,3,19726.531944444443,21306.388055555555
43,1,39,2,1,2,0,3,3,3,23722.79888888889,21306.388055555555
36,2,33,4,14,0,166,0,2,3,15569.599444444444,15558.699444444444
41,1,22,4,11,1,0,0,3,3,21273.225972222222,21306.388055555555
27,0,4,4,1,0,28,1,1,3,15555.583611111111,15570.766944444444
42,0,19,1,15,2,0,0,3,3,22876.8175,21306.388055555555
21,2,15,3,0,1,0,1,1,3,21273.225972222222,21306.388055555555
60,2,23,2,0,0,634,1,2,4,15736.351666666667,15722.435
37,1,6,3,0,1,0,0,1,3,21273.225972222222,21306.388055555555
33,0,21,0,3,1,0,0,2,3,21273.225972222222,21306.388055555555
24,0,36,3,6,2,0,3,0,3,13065.53611111111,21306.388055555555
19,0,34,4,2,2,0,2,1,3,15321.303333333331,21306.388055555555
33,1,22,0,2,0,2114,3,3,2,28178.45388888889,28197.65388888889
56,1,22,0,1,0,1886,3,0,5,18085.104444444445,18076.854444444445
61,2,9,4,13,2,0,0,1,3,19339.971666666668,21306.388055555555
53,2,34,2,9,2,0,2,0,3,26701.805277777778,21306.388055555555
23,0,12,3,6,0,1423,2,1,2,24428.15583333333,24409.4725
58,1,3,4,9,1,0,2,0,3,21273.225972222222,21306.388055555555
43,1,29,2,8,0,269,3,3,4,14683.04,14666.14
56,0,9,1,12,2,0,1,3,3,19968.406666666662,21306.388055555555
62,0,3,3,0,1,0,3,1,3,21273.225972222222,21306.388055555555
50,1,36,0,3,2,0,0,3,3,18188.5075,21306.388055555555
45,0,19,0,15,0,407,2,1,4,19061.49111111111,19062.507777777777
46,0,37,0,15,0,2452,1,2,3,12998.791666666666,12989.158333333333
60,1,19,2,11,0,2577,3,2,5,29017.375555555554,29036.908888888887
20,1,35,4,6,1,0,1,0,3,21273.225972222222,21306.388055555555
51,1,27,3,7,2,0,3,2,3,23817.993055555555,21306.388055555555
46,2,29,2,5,1,0,2,2,3,21273.225972222222,21306.388055555555
27,2,31,3,11,1,0,3,1,3,21273.225972222222,21306.388055555555
52,1,25,1,0,0,842,1,2,1,17372.41083333333,17372.144166666665
54,0,31,0,13,1,0,2,0,3,21273.225972222222,21306.388055555555
38,1,2,4,0,1,0,0,0,3,21273.225972222222,21306.388055555555
42,0,5,3,2,0,1433,0,1,2,14170.345,14175.695
66,2,10,1,10,1,0,2,0,3,21273.225972222222,21306.388055555555
24,1,0,3,3,1,0,0,1,3,21273.225972222222,21306.388055555555
39,0,14,1,11,2,0,2,1,3,29882.96277777778,21306.388055555555
61,1,32,3,6,1,0,0,1,3,21273.225972222222,21306.388055555555
42,1,3,4,0,2,0,1,0,3,24033.36388888889,21306.388055555555
21,0,31,4,15,2,0,2,1,3,22682.66388888889,21306.388055555555
48,1,21,4,10,2,0,3,0,3,20421.78111111111,21306.388055555555
66,0,19,4,5,1,0,3,1,3,21273.225972222222,21306.388055555555
47,0,5,2,7,1,0,2,1,3,21273.225972222222,21306.388055555555
52,2,33,1,0,1,0,3,2,3,21273.225972222222,21306.388055555555
56,1,13,3,10,1,0,0,3,3,21273.225972222222,21306.388055555555
69,1,36,2,0,2,0,2,0,3,29568.40027777778,21306.388055555555
26,1,17,1,11,2,0,2,0,3,14718.666944444443,21306.388055555555
21,2,38,1,14,1,0,2,1,3,21273.225972222222,21306.388055555555
57,2,15,4,9,1,0,0,3,3,21273.225972222222,21306.388055555555
67,1,11,1,9,1,0,1,1,3,21273.225972222222,21306.388055555555
19,0,15,4,1,2,0,1,2,3,29778.201944444445,21306.388055555555
34,0,33,3,14,1,0,0,0,3,21273.225972222222,21306.388055555555
34,0,28,4,10,0,585,0,3,3,24945.685833333333,24956.5025
29,2,11,1,2,2,0,2,0,3,26349.03638888889,21306.388055555555
65,0,35,0,15,0,1911,1,2,2,25723.203055555558,25710.48638888889
35,1,12,4,11,0,1860,1,3,1,21607.25361111111,21608.770277777778
70,2,33,0,4,0,2418,2,3,3,15772.1375,15784.454166666666
26,1,24,2,8,1,0,0,3,3,21273.225972222222,21306.388055555555
65,0,20,1,9,1,0,0,0,3,21273.225972222222,21306.388055555555
54,2,6,4,1,2,0,1,1,3,14457.321944444444,21306.388055555555
32,1,0,3,1,0,373,3,1,4,25719.355555555558,25713.53888888889
67,1,34,3,15,1,0,2,3,3,21273.225972222222,21306.388055555555
70,2,5,4,10,0,223,3,0,3,25634.239444444444,25637.82277777778
31,2,13,3,13,0,417,1,3,1,22983.589722222223,22991.35638888889
22,0,22,1,13,2,0,0,2,3,21136.090277777777,21306.388055555555
23,0,37,3,2,1,0,0,1,3,21273.225972222222,21306.388055555555
56,1,10,2,8,2,0,3,0,3,15643.74111111111,21306.388055555555
43,0,24,2,11,2,0,3,3,3,16776.291666666668,21306.388055555555
42,2,34,1,3,0,367,1,3,1,19595.74194444445,19593.80861111111
36,0,24,2,14,0,258,2,3,1,21352.608888888888,21343.52555555556
36,0,32,0,12,2,0,3,0,3,29142.17555555556,21306.388055555555
41,2,37,4,13,2,0,1,1,3,23670.459444444445,21306.388055555555
35,1,32,4,5,0,1510,1,2,5,28269.42638888889,28269.493055555555
55,0,23,1,9,1,0,0,3,3,21273.225972222222,21306.388055555555
48,0,39,4,6,0,1985,0,2,4,14994.1775,14977.710833333333
39,1,32,3,7,1,0,1,1,3,21273.225972222222,21306.388055555555
21,0,33,1,4,1,0,1,2,3,21273.225972222222,21306.388055555555
35,1,33,3,6,0,164,2,3,1,28955.895,28961.711666666662
33,0,35,4,4,2,0,3,0,3,22904.862222222226,21306.388055555555
52,2,8,4,11,0,1868,1,2,1,15770.295555555556,15768.628888888888
29,1,17,0,3,1,0,2,3,3,21273.225972222222,21306.388055555555
50,2,7,1,7,2,0,1,1,3,16114.779722222222,21306.388055555555
60,1,10,1,6,1,0,0,1,3,21273.225972222222,21306.388055555555
59,2,1,2,5,2,0,0,0,3,23134.83055555556,21306.388055555555
68,0,29,3,4,1,0,2,2,3,21273.225972222222,21306.388055555555
23,0,37,1,8,0,1262,1,2,1,20662.03083333333,20647.93083333333
33,0,38,1,15,1,0,0,1,3,21273.225972222222,21306.388055555555
43,0,25,3,6,0,314,1,1,4,29221.914722222224,29231.714722222223
43,0,8,2,9,1,0,0,2,3,21273.225972222222,21306.388055555555
46,1,13,3,5,2,0,0,1,3,22462.632222222222,21306.388055555555
39,2,8,3,10,2,0,1,1,3,24137.14888888889,21306.388055555555
36,2,5,1,15,2,0,1,1,3,29308.199166666665,21306.388055555555
25,0,12,2,5,0,1181,0,3,1,28428.833055555555,28419.749722222223
59,1,6,4,10,1,0,1,2,3,21273.225972222222,21306.388055555555
47,1,27,4,14,2,0,2,1,3,22427.284166666668,21306.388055555555
23,0,23,1,10,1,0,1,2,3,21273.225972222222,21306.388055555555
65,2,28,0,6,0,91,3,2,5,23492.05138888889,23488.034722222223
58,2,34,0,11,2,0,3,2,3,23226.71861111111,21306.388055555555
52,0,34,2,0,2,0,2,1,3,24243.318888888887,21306.388055555555
33,2,14,4,2,2,0,0,2,3,17698.169444444444,21306.388055555555
31,1,26,4,3,1,0,0,0,3,21273.225972222222,21306.388055555555
19,0,40,3,0,2,0,0,3,3,21919.05361111111,21306.388055555555
32,2,35,2,12,2,0,1,0,3,22519.520277777778,21306.388055555555
62,0,12,4,6,1,0,2,0,3,21273.225972222222,21306.388055555555
53,1,24,3,14,2,0,1,2,3,28883.87111111111,21306.388055555555
35,2,3,2,12,2,0,3,0,3,28673.68833333333,21306.388055555555
18,0,16,0,12,2,0,1,2,3,21062.838888888888,21306.388055555555
55,2,22,2,13,0,2153,1,1,1,18010.005833333333,18002.5725
31,2,38,4,0,0,2259,3,0,3,28603.30638888889,28607.60638888889
36,2,6,0,11,2,0,0,3,3,13625.406944444445,21306.388055555555
64,0,26,2,7,2,0,3,2,3,23524.540833333333,21306.388055555555
59,0,6,4,6,1,0,1,1,3,21273.225972222222,21306.388055555555
39,2,20,0,10,1,0,3,3,3,21273.225972222222,21306.388055555555
38,0,16,1,7,1,0,0,2,3,21273.225972222222,21306.388055555555
42,0,36,4,0,1,0,2,1,3,21273.225972222222,21306.388055555555
37,0,9,0,2,2,0,2,1,3,19840.859166666665,21306.388055555555
21,0,0,4,15,2,0,3,2,3,28568.02611111111,21306.388055555555
45,0,38,0,8,1,0,2,0,3,21273.225972222222,21306.388055555555
69,0,30,1,12,1,0,3,2,3,21273.225972222222,21306.388055555555
23,0,11,3,14,2,0,1,2,3,29104.610555555555,21306.388055555555
27,0,32,3,13,1,0,0,1,3,21273.225972222222,21306.388055555555
20,2,1,1,3,0,1466,0,1,2,25275.61138888889,25275.778055555555
47,1,3,4,4,1,0,1,2,3,21273.225972222222,21306.388055555555
51,2,38,4,13,0,1472,2,3,1,14304.795833333334,14314.429166666669
56,1,9,3,15,1,0,1,0,3,21273.225972222222,21306.388055555555
50,0,20,0,9,2,0,2,2,3,23891.963333333333,21306.388055555555
30,0,34,3,8,0,2034,3,2,1,26209.047222222223,26220.180555555555
63,2,3,2,13,1,0,0,0,3,21273.225972222222,21306.388055555555
56,0,23,0,1,2,0,2,0,3,19108.3475,21306.388055555555
53,0,23,3,8,0,1665,1,1,2,24693.714722222223,24679.964722222223
34,1,6,2,1,0,1565,2,3,3,19067.215,19076.915
26,0,33,0,14,0,2299,3,3,2,23895.86555555556,23899.29888888889
70,2,19,1,4,2,0,0,1,3,18155.98277777778,21306.388055555555
67,1,28,3,13,0,1383,2,2,3,20010.9,20009.866666666665
19,2,22,4,2,1,0,1,1,3,21273.225972222222,21306.388055555555
24,2,29,2,11,2,0,3,1,3,16287.450555555555,21306.388055555555
60,2,5,3,6,0,2477,2,2,2,26350.067222222224,26344.500555555554
60,1,12,2,14,1,0,0,2,3,21273.225972222222,21306.388055555555
47,2,32,1,6,2,0,3,2,3,13533.218333333334,21306.388055555555
19,0,15,2,8,0,1685,3,2,1,13981.635277777776,13979.051944444444
54,2,19,1,13,0,1533,2,3,4,14460.9025,14455.5525
52,0,13,0,2,0,741,0,1,1,21553.319444444445,21563.069444444445
45,1,21,4,1,2,0,3,1,3,28199.036666666667,21306.388055555555
67,2,16,0,15,1,0,0,3,3,21273.225972222222,21306.388055555555
29,0,26,2,8,2,0,3,2,3,21296.254166666666,21306.388055555555
54,2,31,4,15,2,0,0,0,3,29378.254166666666,21306.388055555555
63,2,23,0,10,0,439,0,2,1,13204.954444444444,13203.57111111111
69,1,23,3,10,2,0,1,2,3,28043.855,21306.388055555555
26,2,26,0,15,2,0,3,0,3,19454.021944444445,21306.388055555555
20,0,7,3,14,0,1174,3,1,2,26353.5725,26353.9725
56,2,16,2,6,0,2532,0,0,5,15393.323055555556,15396.373055555556
56,0,21,2,9,1,0,2,1,3,21273.225972222222,21306.388055555555
36,2,37,2,8,2,0,0,3,3,14626.974166666669,21306.388055555555
46,2,11,0,7,0,81,3,2,4,15065.224444444444,15048.574444444444
41,2,26,1,1,2,0,3,2,3,28056.774444444443,21306.388055555555
44,1,13,3,6,2,0,3,2,3,19698.10805555556,21306.388055555555
63,0,24,1,3,1,0,2,1,3,21273.225972222222,21306.388055555555
60,1,40,1,3,2,0,1,1,3,17920.941944444443,21306.388055555555
70,1,30,3,10,2,0,1,0,3,27946.6925,21306.388055555555
45,1,5,1,5,1,0,1,0,3,21273.225972222222,21306.388055555555
65,0,31,2,4,1,0,3,2,3,21273.225972222222,21306.388055555555
62,0,18,0,5,0,1234,0,1,3,19843.51027777778,19843.01027777778
63,2,18,3,11,2,0,2,0,3,22482.527222222223,21306.388055555555
65,1,12,1,8,2,0,3,1,3,15065.860555555557,21306.388055555555
50,1,28,3,7,2,0,2,2,3,14205.527777777776,21306.388055555555
64,2,13,4,13,1,0,0,1,3,21273.225972222222,21306.388055555555
21,0,26,3,7,2,0,0,3,3,15648.111944444445,21306.388055555555
22,1,22,3,14,2,0,2,0,3,19854.762222222223,21306.388055555555
52,2,26,3,9,1,0,2,1,3,21273.225972222222,21306.388055555555
67,2,13,1,1,1,0,1,2,3,21273.225972222222,21306.388055555555
29,0,14,4,13,1,0,1,1,3,21273.225972222222,21306.388055555555
47,1,0,1,9,1,0,1,3,3,21273.225972222222,21306.388055555555
41,2,25,0,6,0,2149,2,1,3,28162.49722222222,28165.680555555555
30,1,7,2,7,1,0,1,3,3,21273.225972222222,21306.388055555555
69,2,2,3,11,1,0,3,2,3,21273.225972222222,21306.388055555555
66,1,4,0,15,0,2420,3,2,2,20858.365,20862.031666666662
51,1,31,0,2,0,1822,3,1,4,15836.765555555556,15837.148888888889
60,0,6,2,11,0,1280,0,3,3,21254.415833333333,21246.0325
25,2,4,0,12,2,0,1,1,3,18754.216111111116,21306.388055555555
69,0,13,2,8,2,0,0,0,3,25945.116666666665,21306.388055555555
30,0,39,3,9,2,0,2,3,3,24661.633611111112,21306.388055555555
28,2,9,4,6,2,0,2,0,3,27620.00083333333,21306.388055555555
25,0,20,0,3,2,0,3,3,3,12800.484722222222,21306.388055555555
26,2,28,4,11,2,0,1,2,3,13755.635,21306.388055555555
47,2,13,0,0,1,0,2,1,3,21273.225972222222,21306.388055555555
51,1,9,2,7,0,433,1,2,5,22325.8525,22340.8025
21,1,6,3,3,1,0,3,2,3,21273.225972222222,21306.388055555555
65,1,16,2,14,1,0,3,1,3,21273.225972222222,21306.388055555555
44,2,17,0,12,2,0,2,3,3,23908.987222222226,21306.388055555555
52,2,9,2,1,1,0,0,3,3,21273.225972222222,21306.388055555555
27,2,15,1,12,1,0,0,0,3,21273.225972222222,21306.388055555555
21,2,4,3,1,0,318,3,1,3,20316.955,20326.23833333333
39,1,17,3,12,2,0,2,0,3,15561.93888888889,21306.388055555555
33,0,6,4,2,1,0,1,2,3,21273.225972222222,21306.388055555555
60,1,37,3,0,2,0,1,0,3,13601.556388888888,21306.388055555555
36,0,28,3,9,2,0,1,0,3,15920.89,21306.388055555555
61,1,18,2,13,0,1195,2,0,3,21485.956666666665,21487.04
62,1,9,2,9,2,0,2,2,3,15706.290555555555,21306.388055555555
53,0,21,3,2,0,422,1,1,3,20214.907222222224,20208.85722222222
30,0,3,1,15,2,0,0,0,3,14795.407777777778,21306.388055555555
58,0,25,2,0,2,0,2,0,3,15182.008055555556,21306.388055555555
65,1,18,0,15,0,2421,1,2,3,13531.041388888889,13529.808055555555
29,1,7,4,10,2,0,3,1,3,29354.54138888889,21306.388055555555
26,1,35,3,6,1,0,3,3,3,21273.225972222222,21306.388055555555
60,1,28,2,10,0,2723,3,3,3,15844.3425,15854.6925
54,0,1,4,2,1,0,2,1,3,21273.225972222222,21306.388055555555
45,1,1,3,5,0,868,3,2,2,29768.626666666667,29781.176666666663
44,1,27,3,13,0,310,0,3,2,24305.42722222222,24307.893888888888
66,2,19,4,14,2,0,2,0,3,25791.893888888888,21306.388055555555
48,0,4,1,9,2,0,2,1,3,23436.077777777777,21306.388055555555
18,1,0,1,5,2,0,3,2,3,21198.16138888889,21306.388055555555
53,2,4,1,1,2,0,0,1,3,29494.07833333333,21306.388055555555
57,0,40,4,3,2,0,1,2,3,19330.112222222226,21306.388055555555
69,2,34,3,4,1,0,0,1,3,21273.225972222222,21306.388055555555
34,1,24,1,7,0,650,1,3,4,23472.263055555555,23467.46305555556
34,1,14,3,15,0,939,2,1,4,23737.27972222222,23752.99638888889
34,1,18,2,7,0,1299,3,3,5,14144.646944444445,14142.330277777775
42,0,33,3,13,2,0,2,0,3,21557.11388888889,21306.388055555555
40,2,33,4,5,1,0,3,0,3,21273.225972222222,21306.388055555555
27,0,41,4,5,2,0,2,3,3,14575.73138888889,21306.388055555555
46,1,34,4,9,1,0,1,3,3,21273.225972222222,21306.388055555555
22,1,11,2,4,2,0,2,3,3,22073.465555555555,21306.388055555555
67,2,3,4,14,0,2206,2,3,3,13033.049166666666,13037.899166666666
43,0,7,1,13,0,357,0,3,3,15059.132777777775,15049.032777777778
18,0,14,0,0,0,470,1,2,1,24989.43305555556,24994.16638888889
56,1,3,2,4,1,0,1,1,3,21273.225972222222,21306.388055555555
31,1,3,0,5,1,0,3,3,3,21273.225972222222,21306.388055555555
33,0,24,0,14,2,0,1,1,3,24818.983888888888,21306.388055555555
60,1,19,3,2,1,0,1,2,3,21273.225972222222,21306.388055555555
37,1,38,1,15,2,0,2,1,3,23687.535,21306.388055555555
66,1,31,2,12,1,0,1,3,3,21273.225972222222,21306.388055555555
61,0,2,4,7,2,0,0,2,3,25764.135833333334,21306.388055555555
44,1,38,0,6,0,1012,1,0,5,25921.55305555556,25941.269722222223
41,2,9,0,5,1,0,0,0,3,21273.225972222222,21306.388055555555
70,1,35,4,15,0,213,2,1,4,15099.520555555557,15120.420555555556
44,2,28,1,5,0,2117,0,2,2,13051.437777777775,13043.621111111112
38,0,24,0,15,1,0,1,2,3,21273.225972222222,21306.388055555555
44,1,31,0,9,0,46,0,2,5,22587.25527777778,22592.805277777778
36,1,18,1,4,1,0,3,1,3,21273.225972222222,21306.388055555555
65,2,34,0,15,0,1029,0,0,5,22134.939166666667,22135.4725
31,1,27,3,6,0,564,2,2,3,17376.57277777778,17386.306111111113
69,1,19,3,6,0,2126,2,1,2,24187.40638888889,24191.789722222224
31,2,11,1,1,0,2554,3,2,3,23971.24,23966.72333333333
69,2,22,4,2,2,0,0,0,3,12587.62361111111,21306.388055555555
65,1,3,4,4,0,960,1,3,3,23419.02388888889,23410.47388888889
41,2,12,2,13,0,2010,2,1,1,12580.34111111111,12587.607777777775
43,2,32,2,9,2,0,1,0,3,14513.424722222222,21306.388055555555
26,2,36,3,3,1,0,0,2,3,21273.225972222222,21306.388055555555
20,0,20,0,3,0,1777,3,3,5,20933.24194444445,20931.49194444445
44,0,27,0,4,1,0,3,1,3,21273.225972222222,21306.388055555555
54,2,15,2,11,2,0,1,3,3,26947.35944444445,21306.388055555555
55,2,41,2,11,1,0,1,3,3,21273.225972222222,21306.388055555555
58,0,24,2,5,2,0,3,1,3,28320.26027777778,21306.388055555555
29,0,32,1,8,0,1805,3,3,1,13124.810555555556,13120.560555555556
55,0,34,3,13,2,0,2,0,3,23975.36083333333,21306.388055555555
67,2,35,2,13,2,0,0,3,3,16275.511111111113,21306.388055555555
56,2,11,4,6,1,0,3,0,3,21273.225972222222,21306.388055555555
48,0,35,3,13,1,0,2,3,3,21273.225972222222,21306.388055555555
29,0,25,1,0,0,208,1,0,1,13378.07888888889,13388.16222222222
23,1,15,0,3,2,0,0,2,3,24355.91277777778,21306.388055555555
50,2,7,1,14,2,0,2,2,3,25349.813055555554,21306.388055555555
44,0,19,0,0,2,0,3,2,3,13822.44638888889,21306.388055555555
63,1,7,4,5,2,0,1,1,3,26674.14638888889,21306.388055555555
21,1,39,0,13,2,0,2,3,3,29732.646944444445,21306.388055555555
33,1,3,1,0,0,1743,3,3,3,17379.49722222222,17382.597222222223
37,1,17,4,3,2,0,3,3,3,23665.8975,21306.388055555555
20,0,10,4,8,0,2207,0,1,2,16756.264722222222,16767.764722222222
32,2,21,2,6,1,0,0,2,3,21273.225972222222,21306.388055555555
54,0,39,4,0,0,2410,1,2,1,14003.24888888889,13996.565555555557
33,2,33,0,14,0,267,0,2,1,22300.865833333333,22311.21583333333
52,2,24,4,11,2,0,0,1,3,25918.68305555556,21306.388055555555
36,2,41,1,0,2,0,2,1,3,21572.5,21306.388055555555
20,2,3,3,3,2,0,3,0,3,28527.700555555555,21306.388055555555
25,0,8,2,10,1,0,3,1,3,21273.225972222222,21306.388055555555
67,2,4,4,13,2,0,1,2,3,26619.084722222226,21306.388055555555
24,0,5,1,7,2,0,0,0,3,20421.451944444445,21306.388055555555
53,0,27,3,13,1,0,3,0,3,21273.225972222222,21306.388055555555
64,2,9,3,4,0,2693,1,1,1,27414.969444444443,27419.76944444445
23,1,5,0,15,1,0,0,0,3,21273.225972222222,21306.388055555555
30,2,28,2,12,0,2465,0,3,2,16514.586944444443,16522.570277777777
34,1,7,1,5,1,0,0,1,3,21273.225972222222,21306.388055555555
52,1,6,3,14,0,2653,2,1,3,18556.05444444445,18555.154444444444
25,1,36,4,6,2,0,0,3,3,21390.37138888889,21306.388055555555
58,2,13,1,11,2,0,1,0,3,26674.13861111111,21306.388055555555
28,2,18,4,9,1,0,1,2,3,21273.225972222222,21306.388055555555
41,2,27,4,5,2,0,0,3,3,16730.78861111111,21306.388055555555
70,1,22,2,12,1,0,1,3,3,21273.225972222222,21306.388055555555
66,1,34,3,4,1,0,1,1,3,21273.225972222222,21306.388055555555
64,0,35,0,2,2,0,3,0,3,24539.140277777777,21306.388055555555
63,1,18,0,11,1,0,0,0,3,21273.225972222222,21306.388055555555
65,1,21,1,14,2,0,2,1,3,16290.424166666666,21306.388055555555
70,0,10,4,6,0,168,1,2,3,13655.441111111111,13646.074444444444
26,0,10,1,4,2,0,2,3,3,22075.94138888889,21306.388055555555
27,1,20,3,12,2,0,3,2,3,24452.45861111111,21306.388055555555
27,2,1,2,11,0,2666,2,1,2,23795.841944444444,23798.35861111111
68,2,0,3,5,0,2343,2,0,5,22670.325555555555,22661.858888888888
31,1,4,1,8,0,1296,3,1,5,21724.759444444444,21729.39277777778
60,1,34,1,4,0,384,1,1,4,18521.66,18509.11
39,1,37,4,14,2,0,1,0,3,23611.59388888889,21306.388055555555
21,0,40,2,2,1,0,0,0,3,21273.225972222222,21306.388055555555
35,2,3,0,15,0,455,2,3,3,20405.011666666665,20404.57833333333
63,0,4,1,4,2,0,2,3,3,23508.67861111111,21306.388055555555
51,2,34,3,14,0,1625,3,3,5,15407.095555555556,15389.478888888889
54,0,14,3,11,0,2320,1,3,4,21583.045833333334,21584.629166666666
56,0,13,4,5,0,2175,0,2,1,13059.246111111112,13058.94611111111
34,2,41,4,13,2,0,1,2,3,16673.57972222222,21306.388055555555
39,2,8,0,9,2,0,3,3,3,19668.91305555556,21306.388055555555
44,0,11,2,13,2,0,2,2,3,26164.51361111111,21306.388055555555
54,1,36,2,9,2,0,3,1,3,27290.98083333333,21306.388055555555
28,1,12,0,8,1,0,2,0,3,21273.225972222222,21306.388055555555
59,0,6,0,10,1,0,3,2,3,21273.225972222222,21306.388055555555
26,0,11,0,8,0,2703,3,0,2,19043.281666666662,19042.881666666668
56,2,4,4,11,0,1266,0,0,5,15435.34888888889,15442.982222222225
31,0,39,3,11,1,0,3,2,3,21273.225972222222,21306.388055555555
33,0,5,1,9,2,0,3,3,3,27965.083055555555,21306.388055555555
